id,genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
0DU0rdqkSQQr6AOJ9BAdC4,classical,0.365,0.207,-22.751,0.0405,0.992,0.906,0.706,109.675
0COfupURqLHeBzPhnnfM1S,classical,0.13,0.314,-21.357,0.052,0.99,0.929,0.468,176.565
7BjDyZD6fcuHDamgkkSRH5,classical,0.132,0.0472,-29.373,0.0536,0.993,0.922,0.0359,67.366
7K3RfZKwHwWQfzJzDEAw4Z,classical,0.142,0.0531,-26.882,0.0512,0.991,0.928,0.0332,82.726
6Le5Q91pzrCk42fJEVjFTX,classical,0.165,0.101,-27.363,0.0425,0.982,0.921,0.197,77.851
5L6S1BN4OXxS541EP2TLYx,classical,0.103,0.243,-14.403,0.035,0.97,0.0143,0.135,177.661
42i4duQfcOpDTKejhZvP8i,classical,0.381,0.193,-8.9,0.0309,0.866,0.0,0.285,91.343
1AxrLEEz7Tc3v8tnuTBmml,classical,0.173,0.164,-24.86,0.0459,0.992,0.00558,0.0662,136.938
5FvVf2VxLEUxMXpvUodC8f,classical,0.134,0.0188,-34.733,0.0496,0.951,3.99e-05,0.16,86.334
1xGiEikXFfwK0VGIDUmel6,classical,0.12,0.258,-16.799,0.0357,0.977,0.159,0.0591,95.709
1UU0loZZxGed18KSyNdLan,classical,0.132,0.318,-9.39,0.0397,0.923,0.932,0.102,190.981
1RjR9aIQ8LfXqiEbs1TU3o,classical,0.0812,0.128,-16.385,0.0469,0.0832,0.52,0.0382,170.128
6eVrVf2xUO6VZAInjTCUZw,classical,0.0728,0.0764,-22.4,0.0376,0.659,0.828,0.0613,179.619
6g1IsKeqXAcjtHefFNa3ew,classical,0.258,0.207,-17.65,0.0403,0.84,0.00438,0.106,79.906
5DgtQlAqS7ZnOljqDfDhkC,classical,0.0982,0.107,-20.371,0.0428,0.993,0.474,0.0366,83.842
5ScaRZln7OAokTCBVYSf65,classical,0.196,0.132,-22.596,0.0386,0.848,0.713,0.117,105.766
5s97bK9kCFs0hUB9bo4YUV,classical,0.21,0.151,-27.968,0.0611,0.915,4.25e-05,0.0776,72.389
0fIiUuLKHkgIIN2yJutXrD,classical,0.119,0.115,-24.153,0.0453,0.967,0.398,0.136,83.916
1cmt7KhP7EE0yNly8JYAlS,classical,0.116,0.0861,-23.287,0.045,0.992,0.198,0.0321,79.397
5EGv83iL4AGUIEHADDTlFr,classical,0.158,0.267,-12.808,0.0337,0.475,0.884,0.0938,132.534
0j60OmkKK69tc6q2GrD7wd,classical,0.199,0.00974,-32.178,0.0418,0.967,0.934,0.216,72.461
2SQl5ZhxXbLdUjrpz9PuPs,classical,0.127,0.00388,-37.412,0.0538,0.459,0.945,0.153,68.435
1djpiku20EwX3vIPg7axDv,classical,0.147,0.0406,-21.183,0.0419,0.632,0.796,0.0388,105.214
0uFU9rYGqPTdYXTdlXxZvX,classical,0.159,0.00947,-36.182,0.0435,0.984,0.976,0.0834,69.348
2GZEjfWDxcMyMOoC5GORjs,classical,0.11,0.00021,-43.49,0.0451,0.916,0.975,0.0395,86.186
7kUEKdxnkGsT3OhAtgk3Ys,classical,0.125,0.0453,-25.263,0.0468,0.929,0.889,0.0336,78.057
10CrEuipT2c3XIW0RnLLfC,classical,0.153,0.0348,-25.438,0.0445,0.963,0.98,0.0345,83.834
0lKyRmmSegAe4pZ5JjZywi,classical,0.0577,0.00108,-33.879,0.057,0.864,0.844,0.145,68.553
5Yj7eY0cs6wkGsn5mxy9j1,rock,0.461,0.78,-3.809,0.0618,0.102,7.22e-05,0.23,136.26
0y9lStf9zPsCiLHV9WDrUv,rock,0.505,0.818,-5.925,0.0346,0.00169,1.66e-05,0.236,120.104
3VWFolbrJzoVHgGUFuaW8I,rock,0.657,0.884,-4.845,0.0368,0.0156,0.0,0.87,105.007
5dutmcNWUzaMvPMxK6hqfz,rock,0.488,0.706,-3.127,0.0363,0.197,0.00035,0.367,90.009
70smu7ojvXHycIMfw8BSBc,rock,0.636,0.924,-5.692,0.129,0.0801,4.61e-06,0.768,99.999
0scgTi9DSWrrKwyXDIn49n,rock,0.514,0.759,-5.087,0.0357,0.00824,6.51e-06,0.204,115.017
3iUAj0NxZoyN0WD5D7BVVD,rock,0.613,0.828,-4.808,0.0367,0.000343,0.000869,0.524,125.026
5iJxvcnMtR2JiL8rC5N5gt,rock,0.382,0.582,-6.922,0.0299,0.0477,3.4e-05,0.422,139.763
2cv40voPdkNkJm690RfKXE,rock,0.207,0.753,-4.192,0.0767,0.0189,0.0,0.325,76.072
2HVRUK7BKcJRND962eDMwK,rock,0.685,0.828,-4.658,0.0427,0.00371,5.91e-05,0.564,100.007
3yFptysXs0OS6N6brZLAaC,rock,0.266,0.786,-7.332,0.047,0.117,6.08e-05,0.0621,107.97
1tByBikovzQU6SVRQvBkN8,rock,0.516,0.856,-6.203,0.0375,0.00394,5.71e-06,0.112,129.981
3uEBqk1He7OF8ATW7mxWT9,rock,0.643,0.858,-6.478,0.038,0.0224,0.0,0.642,101.019
29Vuv3tN7hh5iNZvE5gbKw,rock,0.592,0.802,-6.298,0.038,0.0996,0.029,0.503,108.477
2ANJtvL75cb4BWu7odxpI4,rock,0.449,0.865,-4.318,0.0488,0.00232,0.0,0.431,141.963
20InaCOa8uDk5tV0Q2fQsL,rock,0.397,0.651,-5.795,0.0309,0.0108,0.0038,0.335,170.076
1jyjA1eCRiUvUXtDfhg6dr,rock,0.566,0.552,-7.84,0.0309,0.00316,0.0723,0.103,113.037
59ntsA6JIL16EiuDJunxIz,rock,0.571,0.682,-4.917,0.0253,0.000978,9.1e-06,0.55,95.022
5gGkzgUmXz9RxxEeTgXxik,rock,0.627,0.774,-6.434,0.0418,0.000982,0.000465,0.513,120.017
4g8uHvPeL2Fdw2luDG7p40,rock,0.557,0.711,-4.651,0.0336,0.000514,9.2e-06,0.186,135.202
0YvtHBWXqr8dfxqfT5GgWC,rock,0.425,0.856,-4.753,0.0495,0.00146,0.0,0.0749,117.878
1tGMVjEqqcIQuiz95CKa8j,rock,0.659,0.679,-6.772,0.0299,0.00152,3.04e-05,0.703,120.032
7I1y2CPR4JPc9jE87L8Goi,rock,0.446,0.829,-6.665,0.0439,0.000343,0.0261,0.207,75.01
4n1NdHdorunkuC2nQJX6ld,rock,0.639,0.864,-6.395,0.0402,0.151,0.0,0.737,114.928
2oWTWONg6QFSwKAPqmBszv,rock,0.524,0.925,-5.981,0.144,0.065,0.0139,0.263,136.618
7btS5JmtgPOE1YmhmEc9bE,rock,0.62,0.927,-6.173,0.0567,0.00613,0.00143,0.551,124.846
2JsjWo7EoqAkrwyzQCjB40,rock,0.653,0.918,-6.298,0.0671,0.00978,0.0122,0.533,102.099
1Y5bExVU5hWC3gMuqB52Rd,rock,0.496,0.939,-5.374,0.0457,0.00699,6.89e-06,0.403,141.9
666FPbwevydfJ4HuDhnjob,rock,0.596,0.937,-5.737,0.0457,0.0093,4.49e-05,0.342,114.978
2enMkSSbfRpTJgXmPL5kUP,rock,0.501,0.937,-6.784,0.0448,0.0239,0.000793,0.138,120.003
712fnY7BSpkrA33f2wSWsU,rock,0.51,0.915,-7.464,0.0501,0.00473,0.000413,0.342,130.061
7dOlqTt1nBit9HHVq3SVVO,rock,0.54,0.898,-8.463,0.0646,0.0123,0.0602,0.546,139.928
5d3lIrP5kliCoXPKc1jUTz,rock,0.511,0.741,-6.667,0.0423,0.324,0.0,0.287,89.928
7cD55yByyIRQuoXuagsblY,rock,0.392,0.942,-6.766,0.0434,0.0293,0.000234,0.582,99.97
0WTImvzkB7q2b7zV0ZoKFQ,rock,0.644,0.936,-7.094,0.0627,0.105,7.58e-05,0.355,104.995
52HVk5Cw67IQ3OJaOCMsit,rock,0.503,0.454,-9.377,0.0293,0.106,0.0,0.417,102.144
3T09JC1tNKcHZPhisKKUm8,rock,0.538,0.499,-8.374,0.0411,0.0862,0.0,0.386,138.871
2nwYodyzUBEAfqzzyQXoGx,rock,0.607,0.328,-9.212,0.0287,0.347,0.0,0.267,90.369
0Htv7EQoiOtmpAoYciJZ3n,rock,0.788,0.571,-8.845,0.105,0.0091,0.0923,0.427,127.968
4cgYFocBQtEuf5fN0ODjTP,rock,0.667,0.911,-5.045,0.116,0.00144,0.158,0.652,112.065
3WyXiL13ibqml4O6YnfQxB,rock,0.674,0.726,-6.472,0.0528,0.057,0.0,0.382,124.04
1SWEOa2JKgaHekBgYCP3Jt,rock,0.641,0.748,-6.069,0.025,0.335,0.0197,0.46,99.957
2OZxZyMoKgVQZYeEtnOTPF,rock,0.319,0.742,-5.767,0.0761,0.076,5.94e-06,0.0813,122.562
1vOnrbY7NwnmBRsXCyvH9Y,rock,0.648,0.685,-6.699,0.0561,0.00637,0.000163,0.415,128.0
3oZ404aSb0PoRFTKCYrAHf,rock,0.521,0.727,-5.893,0.0304,0.285,5.43e-05,0.285,101.985
3fxqbZnzOOluRdp9v8eaJf,rock,0.67,0.856,-4.245,0.0357,0.00101,0.000164,0.528,104.994
4FkGL9u1m7ZLTuscWTbTbo,rock,0.639,0.702,-4.101,0.0447,0.000173,0.000906,0.301,126.009
0u3E4VJOH8TpQ9GohtNfoF,rock,0.707,0.734,-6.076,0.0754,0.00289,0.000643,0.27,90.005
1XIRdNn3L1s9lfgbhK3RYp,rock,0.764,0.787,-5.788,0.0538,0.000521,0.146,0.913,109.993
39C0J5Gcd5jWiVA67hCKxV,rock,0.696,0.908,-3.926,0.0605,0.0452,0.0,0.93,123.986
3CIyK1V4JEJkg02E4EJnDl,rock,0.728,0.783,-4.424,0.266,0.237,0.0,0.555,77.011
0E0kxko3i9b5JxxMoGH3At,rock,0.525,0.427,-7.282,0.032,0.0828,0.0,0.305,129.982
1VMBapbhHidf6ALFszT7w1,rock,0.714,0.73,-5.564,0.0438,0.0256,0.0,0.873,97.983
6TEftSkmWdTm1EpThnwqh6,rock,0.625,0.562,-5.828,0.0289,0.149,1.67e-05,0.229,93.998
747LeNCUC3bF2h43E73rFh,rock,0.803,0.649,-5.842,0.219,0.127,6.49e-05,0.797,90.006
0eO2zq5fjPt41BreFmiIKw,rock,0.692,0.695,-4.448,0.109,0.0897,0.0,0.634,92.98
5qRt4howTYyg3XzSNySKO8,rock,0.673,0.459,-7.274,0.0515,0.294,0.0,0.477,139.817
5HmxrDC6RrpkCDtMYQqkqx,rock,0.487,0.603,-7.96,0.0666,0.029,0.0,0.44,62.385
0p5UWw5wVyzPOgCIx5T0tn,rock,0.502,0.322,-7.59,0.039,0.0146,0.0,0.168,185.655
3vThV17aiX6dGokusu6j8N,rock,0.51,0.616,-6.997,0.0473,0.00255,6.38e-06,0.32,110.346
0LtkAAEpEp1lkLX1ZvjHZb,rock,0.544,0.732,-5.984,0.0524,0.00197,5.06e-05,0.45,124.875
5KXp9E22MHunsS4W4PNBUf,rock,0.668,0.626,-5.278,0.315,0.0833,0.0116,0.679,165.926
2wXfd4Vz6pzJrrPvGhpYz0,rock,0.584,0.742,-5.201,0.0373,0.00248,1.78e-05,0.585,75.986
0xBlufYjHrtf8xk0QifNn1,rock,0.68,0.414,-7.955,0.0377,0.668,0.0,0.639,89.945
54ipXppHLA8U4yqpOFTUhr,rock,0.772,0.75,-3.67,0.0455,0.0201,0.0,0.587,114.061
2ThaHV10xrAcL2WfqXyLnp,rock,0.662,0.64,-5.223,0.0742,0.0227,0.0,0.921,90.002
7sA2SKTo1QbTSSYn5YvJC4,rock,0.927,0.642,-4.466,0.0657,0.00791,3.62e-05,0.901,123.969
3soSAbnGLuJeARGmegvMFJ,rock,0.574,0.71,-4.84,0.0361,0.177,0.0,0.6,172.88
5i6V88QD3nt9at4915JISY,rock,0.684,0.785,-3.219,0.0422,0.00416,3.4e-06,0.639,129.988
66N0XT7yr2VuFxrMc8piUy,rock,0.694,0.657,-6.278,0.0994,0.0411,0.0,0.61,122.208
6rBsmp96jxTRpFqQEfxAdY,rock,0.624,0.734,-4.876,0.0338,0.0245,0.0,0.219,116.949
6Y2Iom5hrfZyhBRGqcrJdc,rock,0.391,0.65,-4.974,0.038,0.0345,0.0,0.296,171.859
0YbFEoJi7Esa7lhIrEpBjl,rock,0.468,0.618,-6.353,0.0835,0.0741,0.0,0.261,120.123
0z2bufPrU83RRPRaboj3B7,rock,0.678,0.576,-4.767,0.0335,0.108,0.0,0.364,106.041
1qaWM3wK6aZZALpAPVdZ6D,rock,0.392,0.355,-8.316,0.0322,0.781,0.0,0.208,118.451
3bwvtkLyVe7YWrKRlViloR,rock,0.61,0.626,-4.784,0.0333,0.0103,1.37e-05,0.606,73.536
3IkEM7cjZ8FZtmVFq1q03c,rock,0.67,0.671,-6.488,0.0363,0.0557,0.00844,0.363,98.965
35CZvVV7UzYgydaVpNW4Kp,rock,0.427,0.298,-8.344,0.0278,0.265,0.0,0.117,110.599
3BprrMTQ3IlFvHW8oFTTQ1,rock,0.661,0.562,-8.114,0.0344,0.07,1.71e-06,0.512,111.03
1X9hG9ChkrwhViamDCZTy9,rock,0.224,0.291,-9.109,0.031,0.209,0.0,0.146,71.948
2EhE42VQTKvn6ok6wtA9U8,rock,0.519,0.289,-7.366,0.0266,0.863,0.0,0.12,110.851
7KGwRAF99Ryell3B2T4DKy,rock,0.356,0.167,-9.355,0.0353,0.192,0.0,0.164,149.675
2FY7b99s15jUprqC0M5NCT,rock,0.704,0.611,-6.112,0.0409,0.217,0.0,0.22,100.0
2B1fuWoWaYnCXbjYp1gXg5,rock,0.429,0.559,-7.493,0.152,0.139,0.00928,0.347,100.073
4uGY9CqDtGtaTTLg1cgsWD,rock,0.638,0.679,-5.278,0.0425,0.0016,0.00655,0.596,81.045
6LXMUR2rpxFBDo6nilS3yX,rock,0.636,0.718,-4.833,0.0313,0.00483,6.51e-06,0.437,143.929
2RSHsoi04658QL5xgQVov3,rock,0.383,0.637,-6.993,0.0703,0.0722,0.0,0.0827,177.913
2nkoWsTZa8LKPNGdjI5uxj,rock,0.672,0.715,-6.18,0.0268,0.581,2.08e-06,0.677,104.989
2bzitsPcImYC6DZWvvLCQi,rock,0.634,0.662,-7.543,0.0325,0.000479,0.00142,0.244,90.011
3R4Xk37WTagjzODMNEQLvs,rock,0.816,0.735,-5.49,0.0539,0.16,0.000108,0.476,130.029
4qhDA6s0MkD5XpDqGLHIEY,rock,0.49,0.889,-5.179,0.17,0.00155,2.76e-06,0.383,166.779
1uRBbjQ3uNFXCncWyNomHf,rock,0.691,0.803,-5.029,0.0355,0.015,0.0,0.424,104.997
5Z9SQPYU95S6M1vcbLsDt2,rock,0.621,0.478,-8.246,0.0351,0.263,0.0,0.248,115.023
5d41vXH0zvpwUrHrmqKqDc,rock,0.697,0.507,-6.178,0.04,0.0535,1.19e-06,0.382,82.483
6Tvzf3VEi16JMhAgOwdt2y,rock,0.649,0.517,-7.428,0.0297,0.0146,1.63e-06,0.35,119.997
5Q7zuH8VNu7aLappSusPu6,rock,0.588,0.494,-8.831,0.0536,0.0213,7.2e-05,0.291,135.004
7JAzAyjbJFPznEFdqpa1Si,rock,0.262,0.564,-7.99,0.0455,0.0147,0.00659,0.13,195.489
31VOknKjFrEX47bZXzqcoF,rock,0.301,0.672,-4.497,0.0623,0.28,3.1e-05,0.384,169.497
28heol5hhOGj6KYbJrRteJ,rock,0.639,0.641,-7.423,0.0609,0.0066,9.91e-06,0.0725,120.927
6Qn5zhYkTa37e91HC1D7lb,rock,0.672,0.655,-5.021,0.0311,0.0362,0.0,0.556,134.945
0pqnGHJpmpxLKifKRmU6WP,rock,0.776,0.78,-4.374,0.128,0.0622,0.0,0.666,124.949
1y3bE5i57eUm3hfLAc7h08,rock,0.54,0.761,-5.339,0.0372,0.0163,0.0,0.147,100.008
3zT2616WcD9Df5m21OsCX0,rock,0.447,0.74,-6.607,0.0475,0.0122,0.000228,0.102,93.759
0FfX0nofboxZjP0diT1eFv,rock,0.328,0.674,-7.488,0.105,0.00767,0.0398,0.129,177.007
2SJf7W18D1AEpr8L9ATu0c,rock,0.569,0.645,-6.169,0.0513,0.253,0.0,0.54,156.031
1dekgAFF9uTCqLsklDaCWb,rock,0.483,0.907,-7.015,0.0413,0.00183,0.0509,0.296,96.014
1zB4vmk8tFRmM9UULNzbLB,rock,0.605,0.822,-4.833,0.0438,0.00671,0.134,0.288,167.997
2Iug43iQrHN8CbGsUd2tEt,rock,0.698,0.928,-5.051,0.0706,0.00551,0.0001,0.757,98.04
3adVVrcE2KS26OL4rYd27O,rock,0.688,0.31,-10.026,0.18,0.786,0.000974,0.624,134.005
7odsUFDiJVv0HUQuSYsRbT,rock,0.552,0.76,-6.861,0.0367,0.00713,0.0113,0.338,104.957
3pgDkYNYH7hMCl5Njib24j,rock,0.416,0.459,-6.814,0.0317,0.0801,0.00653,0.286,164.929
5w5NylxR2K71isn84raTZh,rock,0.601,0.636,-7.283,0.0283,0.0657,0.0218,0.0812,109.987
68hC01gNja5yqY5JCkV82E,rock,0.528,0.687,-5.954,0.0532,0.144,0.0,0.423,142.605
1CQXNBt6zv15L8zDITcxRB,rock,0.545,0.659,-8.18,0.0394,0.367,0.00111,0.599,108.04
6Ng999MKVY9ikd8FtGaNnz,rock,0.424,0.603,-6.832,0.0495,0.514,1.84e-06,0.258,155.319
64ETHwzBLaBTGuKY55K1Kc,rock,0.65,0.548,-8.767,0.0357,0.0407,0.0404,0.29,103.95
0rKlNsNmGGKGXo6tDgkHEn,rock,0.634,0.749,-7.895,0.029,0.0789,0.0166,0.49,100.002
5pryXvaRTif60GCf1e4rmc,rock,0.379,0.513,-7.724,0.0492,0.643,3.24e-05,0.108,142.067
6JsePoT1VWserj2YIUu0hE,rock,0.388,0.889,-5.281,0.116,0.307,0.00486,0.327,159.96
5dvDAORqUH5xoO8bfv0hlG,rock,0.539,0.824,-7.397,0.0293,0.00536,0.0958,0.614,108.981
5ygTySvimUjWJk9WLgMDCn,rock,0.627,0.656,-6.163,0.0358,0.00541,9.55e-05,0.555,140.107
4Nwanvqzx02WpDxtYHS0lT,rock,0.301,0.413,-9.693,0.0418,0.493,0.0433,0.0468,120.145
2Q4OrJV7rGtUpPsLGbchgr,rock,0.416,0.715,-5.75,0.0435,0.00272,2.23e-05,0.126,149.952
4DRQBzgiM3SQqO5bXXPGpb,rock,0.426,0.766,-8.13,0.0894,0.0255,0.000808,0.345,120.178
6FQcdl2PzmsoXRF3F1flZ5,rock,0.401,0.567,-9.131,0.0355,0.171,0.00859,0.362,171.059
3ubpkIvw8SDchaRPEKIQPS,rock,0.379,0.396,-11.247,0.0292,0.86,1.21e-05,0.407,138.36
1lgN0A2Vki2FTON5PYq42m,rock,0.365,0.851,-6.238,0.065,0.0964,0.003,0.309,78.068
3KgIZWuC7JJOgkcGeAWbZg,rock,0.358,0.909,-6.856,0.0949,0.0429,0.00468,0.0419,129.945
2Xaw1RrXP3mdooKWysuRJ8,rock,0.472,0.774,-5.383,0.0824,0.167,0.000278,0.443,179.942
2x2SotEkKozaFh6H1aVnOZ,rock,0.407,0.656,-7.088,0.0413,0.00746,0.255,0.39,173.954
2h6HdN3oPr4JijIQV29hv1,rock,0.552,0.76,-6.861,0.0367,0.00713,0.0113,0.338,104.957
4IMMdhs18OjvvhDok5mJxW,rock,0.416,0.459,-6.814,0.0317,0.0801,0.00653,0.286,164.929
6Aiu4fCAEzvXpjmy1HsJxM,rock,0.601,0.636,-7.283,0.0283,0.0657,0.0218,0.0812,109.987
0GCXZmk0Uf74BdgWl0GaX2,rock,0.528,0.687,-5.954,0.0532,0.144,0.0,0.423,142.605
0h9SUGpAofhus8HUgNXVwW,rock,0.545,0.659,-8.18,0.0394,0.367,0.00111,0.599,108.04
2Mi65Ygq54y5O4vSxBNWkV,rock,0.424,0.603,-6.832,0.0495,0.514,1.84e-06,0.258,155.319
37ebs6hDGOWK8SDAB2kZG5,rock,0.65,0.548,-8.767,0.0357,0.0407,0.0404,0.29,103.95
1iQbbaCHErMsmP6eUQyVvf,rock,0.634,0.749,-7.895,0.029,0.0789,0.0166,0.49,100.002
0Wnzdtso3gHPcSFZwT2Pi9,rock,0.379,0.513,-7.724,0.0492,0.643,3.24e-05,0.108,142.067
7HfILFCt8XErcfd25feE6A,rock,0.388,0.889,-5.281,0.116,0.307,0.00486,0.327,159.96
1AZY4tKB3obBrQHVz0feOf,rock,0.539,0.824,-7.397,0.0293,0.00536,0.0958,0.614,108.981
6LNRspXRgIXWVpjVXpnLBm,rock,0.627,0.656,-6.163,0.0358,0.00541,9.55e-05,0.555,140.107
6PZ2TaWkJBwlD1QxenOtpq,rock,0.301,0.413,-9.693,0.0418,0.493,0.0433,0.0468,120.145
4iHCodolxdaRL2rTvZNGwS,rock,0.416,0.715,-5.75,0.0435,0.00272,2.23e-05,0.126,149.952
27zRTKEWiXOlDG91Q6F2Oo,rock,0.426,0.766,-8.13,0.0894,0.0255,0.000808,0.345,120.178
4MwJiGr3drOvyYvbjgXPCW,rock,0.401,0.567,-9.131,0.0355,0.171,0.00859,0.362,171.059
5EHNEWKaB4DMMOOWsZxP7W,rock,0.379,0.396,-11.247,0.0292,0.86,1.21e-05,0.407,138.36
6Q2JimwoGgG5W9HdmH1hmq,rock,0.365,0.851,-6.238,0.065,0.0964,0.003,0.309,78.068
6SCDzH7OCgpzwCP8yo7HIP,rock,0.232,0.901,-6.84,0.124,0.0415,0.00649,0.0392,130.055
4uyDe8SeM0Nsgzp9KMtXWn,rock,0.483,0.768,-5.431,0.0732,0.209,0.000646,0.405,179.957
1YvKsn3ID4XvpwSSiqu1Jc,rock,0.407,0.656,-7.088,0.0413,0.00746,0.255,0.39,173.954
1ASo7euq1w4KHaz9tq6jkt,rock,0.732,0.782,-7.101,0.0335,0.395,0.0689,0.544,120.024
3RhiTsp0UUSOY93iIPMOB2,rock,0.552,0.76,-6.861,0.0367,0.00713,0.0113,0.338,104.957
1IMnI1wOc1aGBdpAOFIzg3,rock,0.416,0.459,-6.814,0.0317,0.0801,0.00653,0.286,164.929
1cWeWlVjGFptNz8OE72ggG,rock,0.601,0.636,-7.283,0.0283,0.0657,0.0218,0.0812,109.987
3CKHHo5NPfDqiq3A887XT4,rock,0.528,0.687,-5.954,0.0532,0.144,0.0,0.423,142.605
1hsL913VrA4FGW9xJxASiF,rock,0.545,0.659,-8.18,0.0394,0.367,0.00111,0.599,108.04
56NDmdZH8HDOvQzTfxTvGd,rock,0.424,0.603,-6.832,0.0495,0.514,1.84e-06,0.258,155.319
1XYXx2rG4bfRrcYo7lE1Kd,rock,0.65,0.548,-8.767,0.0357,0.0407,0.0404,0.29,103.95
50dECjbQ1hPyK1qYxZj5lx,rock,0.634,0.749,-7.895,0.029,0.0789,0.0166,0.49,100.002
3ppaCHre21rqOiS9bJxSTV,rock,0.379,0.513,-7.724,0.0492,0.643,3.24e-05,0.108,142.067
5C7QxbSlibh1W7wfAR2rmO,rock,0.388,0.889,-5.281,0.116,0.307,0.00486,0.327,159.96
6hzezcZ0hLYUWdmWWYm345,rock,0.539,0.824,-7.397,0.0293,0.00536,0.0958,0.614,108.981
6uW9LyOpwbJJqUGTGizXkH,rock,0.627,0.656,-6.163,0.0358,0.00541,9.55e-05,0.555,140.107
2P6P6gRkwSCUfVM488dVd8,rock,0.301,0.413,-9.693,0.0418,0.493,0.0433,0.0468,120.145
2CDGQev5yoRF6JnwK2BzJL,rock,0.416,0.715,-5.75,0.0435,0.00272,2.23e-05,0.126,149.952
4MShhSkqN0v7gyMLq26X7c,rock,0.426,0.766,-8.13,0.0894,0.0255,0.000808,0.345,120.178
4t1Gp4cNGv6ioFRG3jHGCh,rock,0.401,0.567,-9.131,0.0355,0.171,0.00859,0.362,171.059
2GvHKB3ShHIhxUiJLsmQmG,rock,0.379,0.396,-11.247,0.0292,0.86,1.21e-05,0.407,138.36
3XSyvZ6I2xZohMj3iM6VpB,rock,0.365,0.851,-6.238,0.065,0.0964,0.003,0.309,78.068
13gJDw6IIBI2McdLGuf4JD,rock,0.732,0.782,-7.101,0.0335,0.395,0.0689,0.544,120.024
0QwCouUFUgsCcbinB9fL45,rock,0.605,0.801,-6.171,0.0571,0.00389,0.0031,0.167,124.028
7dJLXlynYxyophFYPrSl0H,rock,0.547,0.836,-7.03,0.0651,0.0828,0.0,0.293,119.959
0FQA22KGLQdDesHAJtrEEE,rock,0.552,0.76,-6.861,0.0367,0.00713,0.0113,0.338,104.957
4xrzG4pw9JN8BJqqjurcPs,rock,0.416,0.459,-6.814,0.0317,0.0801,0.00653,0.286,164.929
6lXKvvlt0tCeBDO1dvAxzl,rock,0.601,0.636,-7.283,0.0283,0.0657,0.0218,0.0812,109.987
7oTQ4d0UJeH8LOyvpfd5uW,rock,0.528,0.687,-5.954,0.0532,0.144,0.0,0.423,142.605
0ct0vSOkP0IZnbPGiDltCR,rock,0.545,0.659,-8.18,0.0394,0.367,0.00111,0.599,108.04
6OfLMbsJdF8QHvypAHcbVY,rock,0.424,0.603,-6.832,0.0495,0.514,1.84e-06,0.258,155.319
4odGB283pgwsBUCYmjpXRq,rock,0.65,0.548,-8.767,0.0357,0.0407,0.0404,0.29,103.95
5H7HNCS5lJd4QWGUImM9Qo,rock,0.634,0.749,-7.895,0.029,0.0789,0.0166,0.49,100.002
6S91KdGvAQdUU8vNpqIte7,rock,0.379,0.513,-7.724,0.0492,0.643,3.24e-05,0.108,142.067
7AxEXc96DVntCTxdSDhDeO,rock,0.388,0.889,-5.281,0.116,0.307,0.00486,0.327,159.96
6i4heSckJOrfCvkSTPaqvY,rock,0.539,0.824,-7.397,0.0293,0.00536,0.0958,0.614,108.981
2JeTeQKIlB0vqcS9i1TqYn,rock,0.627,0.656,-6.163,0.0358,0.00541,9.55e-05,0.555,140.107
642OvgABtPUXBbmwj0g0HV,rock,0.301,0.413,-9.693,0.0418,0.493,0.0433,0.0468,120.145
3M3n8g0UpWeXkZm5WwPrFW,rock,0.416,0.715,-5.75,0.0435,0.00272,2.23e-05,0.126,149.952
1ZnD6TLNP3dLIhlc68fnEM,rock,0.426,0.766,-8.13,0.0894,0.0255,0.000808,0.345,120.178
7z3AlZQ8NaPpB1Yic5cIDJ,rock,0.401,0.567,-9.131,0.0355,0.171,0.00859,0.362,171.059
1DkwT6raJxACzdcWLviVJK,rock,0.379,0.396,-11.247,0.0292,0.86,1.21e-05,0.407,138.36
1sWeSMifj6Z6kZyI6z3bRc,rock,0.365,0.851,-6.238,0.0645,0.0964,0.003,0.309,78.086
0fsEFwLSJTSHSawhe864Cp,rock,0.735,0.784,-7.128,0.0332,0.449,0.154,0.582,120.012
6Rxzk0jfQfWEoZdKgquATf,rock,0.552,0.76,-6.861,0.0367,0.00713,0.0113,0.338,104.957
3IY0ZGEpYeJJbHes7KWIw4,rock,0.416,0.459,-6.814,0.0317,0.0801,0.00653,0.286,164.929
3DYtE7Rb0FeeoYD55o72cb,rock,0.601,0.636,-7.283,0.0283,0.0657,0.0218,0.0812,109.987
6vGvE4bNV2xYrXphanPjgn,rock,0.528,0.687,-5.954,0.0532,0.144,0.0,0.423,142.605
5mbbpyD36CQKNLzaVFlv41,rock,0.545,0.659,-8.18,0.0394,0.367,0.00111,0.599,108.04
7vG4PHaOKNoVTohCRRGyoO,rock,0.424,0.603,-6.832,0.0495,0.514,1.84e-06,0.258,155.319
2inNvzkI3euXgQl1Ev92iG,rock,0.65,0.548,-8.767,0.0357,0.0407,0.0404,0.29,103.95
0NAXnJuDZLbrykVMWiiuD1,rock,0.634,0.749,-7.895,0.029,0.0789,0.0166,0.49,100.002
0E2Ydb6kAZ8LCaEaK1aQzu,rock,0.379,0.513,-7.724,0.0492,0.643,3.24e-05,0.108,142.067
7Do33jqk6aD84Q4Ung5plB,rock,0.388,0.889,-5.281,0.116,0.307,0.00486,0.327,159.96
